"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description"
"ENSMLUG00000010117",26.5642840371265,-4.80326423587098,0.672011206166553,-7.1475954445327,8.83111163346119e-13,3.61831773276507e-11,"BCL11A","BAF chromatin remodeling complex subunit BCL11A [Source:HGNC Symbol;Acc:HGNC:13221]"
"ENSMLUG00000010138",13796.3405516704,1.27700524789073,0.275506580120087,4.63511705358946,3.56735557759696e-06,3.08808609526653e-05,"UCHL1","ubiquitin C-terminal hydrolase L1 [Source:HGNC Symbol;Acc:HGNC:12513]"
"ENSMLUG00000010151",86.1389864006859,-1.07312992718235,0.295512104118798,-3.63142460909469,0.000281861000286945,0.00137151817152376,"MAP4K1","mitogen-activated protein kinase kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6863]"
"ENSMLUG00000010157",105.841192697786,-2.32643846191494,0.441079653529124,-5.27441799525519,1.33178051915966e-07,1.67975376717805e-06,"ABCA1","ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]"
"ENSMLUG00000010172",255.637543577841,1.21706572942631,0.445549782669878,2.73160436109578,0.00630267763567079,0.0189990668426212,"ZNF593","zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]"
"ENSMLUG00000010176",62.3415691786119,-1.01479653610826,0.216244173975276,-4.69282717519262,2.69455114199479e-06,2.40582350291607e-05,"CNBD2","cyclic nucleotide binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16145]"
"ENSMLUG00000010178",84.7028999099222,-3.18499563523056,0.409921651111406,-7.7697667995706,7.86307549495806e-15,5.17374873823423e-13,"KLF15","Kruppel like factor 15 [Source:HGNC Symbol;Acc:HGNC:14536]"
"ENSMLUG00000010179",6.84168437360454,-1.88799972562604,0.553976344989631,-3.4080872634758,0.000654199700019962,0.00282879423540519,"",""
"ENSMLUG00000010185",50.4641064848133,-1.33408993332998,0.405151270199849,-3.29281932812876,0.000991881905246463,0.00401958938360953,"MEX3A","mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]"
"ENSMLUG00000010186",416.678588632924,1.07804756187796,0.364058284720273,2.96119497103682,0.00306447876528064,0.010423285680635,"MCAT","malonyl-CoA-acyl carrier protein transacylase [Source:HGNC Symbol;Acc:HGNC:29622]"
"ENSMLUG00000010209",5.89812259143788,1.77312150362676,0.682068887570054,2.59962231959254,0.00933264112907445,0.0262102791339461,"DES","desmin [Source:HGNC Symbol;Acc:HGNC:2770]"
"ENSMLUG00000010222",54.9442745824581,-2.32623273592049,0.260842861859596,-8.91813837394804,4.74191700629029e-19,6.59768598468952e-17,"","guanylate-binding protein 1-like [Source:NCBI gene;Acc:102432324]"
"ENSMLUG00000010227",35.745702156933,1.62174008127735,0.282534499276678,5.73997188105947,9.46922725641433e-09,1.58100585579908e-07,"HSPB7","heat shock protein family B (small) member 7 [Source:HGNC Symbol;Acc:HGNC:5249]"
"ENSMLUG00000010246",32.8225043350064,-2.07438384064682,0.278724829127869,-7.44240779387172,9.88664653739317e-14,5.09868485714134e-12,"",""
"ENSMLUG00000010248",1806.18679200044,1.11504579756842,0.337032184639706,3.30842527327301,0.000938222193105945,0.00383823394588549,"DHDH","dihydrodiol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:17887]"
"ENSMLUG00000010261",3071.85864769497,1.21449106859264,0.262556932140793,4.62562941564759,3.73462526493935e-06,3.21413593194555e-05,"PSAT1","phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]"
"ENSMLUG00000010262",14.876161944774,-6.73727752236514,0.956415450782819,-7.04430016981714,1.8639593615846e-12,7.19563733892643e-11,"",""
"ENSMLUG00000010286",57.307989710078,2.92678396538831,0.512269045961271,5.71337266708397,1.10758757074987e-08,1.81077688892363e-07,"SPP1","secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]"
"ENSMLUG00000010313",25.11457986065,-1.49110496220626,0.312062087729087,-4.77823170721316,1.76843525220409e-06,1.65088694796437e-05,"MSI1","musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]"
"ENSMLUG00000010326",205.564946496467,-1.81441614217858,0.303786161029855,-5.97267543731285,2.33393941123494e-09,4.4919926103552e-08,"MYRF","myelin regulatory factor [Source:HGNC Symbol;Acc:HGNC:1181]"
"ENSMLUG00000010331",152.316050276151,-2.25781525092676,0.308831826500029,-7.31082439434575,2.65508335211771e-13,1.21451877856974e-11,"FAM81A","family with sequence similarity 81 member A [Source:HGNC Symbol;Acc:HGNC:28379]"
"ENSMLUG00000010338",103.118949203195,-1.63449659281611,0.192800396810629,-8.47766197505047,2.29764362154654e-17,2.30749066563888e-15,"SRGAP3","SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:19744]"
"ENSMLUG00000010350",154.210907902159,-2.46727912848152,0.270816196151716,-9.11053018076994,8.19803560674251e-20,1.36876451999075e-17,"CALML4","calmodulin like 4 [Source:HGNC Symbol;Acc:HGNC:18445]"
"ENSMLUG00000010352",5531.61354445345,1.00307728881822,0.190370598033076,5.26907673339313,1.37111643290744e-07,1.72124080773916e-06,"NES","nestin [Source:HGNC Symbol;Acc:HGNC:7756]"
"ENSMLUG00000010362",1127.72455756059,-1.06675456949296,0.102320550076214,-10.4256140990092,1.89431638869737e-25,8.72496000132096e-23,"ITGA7","integrin subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:6143]"
"ENSMLUG00000010383",461.935306195834,-1.45066665858339,0.398843831522234,-3.63717962754181,0.000275639711550821,0.00134682086224776,"DHTKD1","dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537]"
"ENSMLUG00000010393",72.802453220989,-2.20843673596508,0.324074282813192,-6.81460039591632,9.45261429061726e-12,3.11749553283394e-10,"ANGPT4","angiopoietin 4 [Source:HGNC Symbol;Acc:HGNC:487]"
"ENSMLUG00000010405",237.644983818911,-1.5984725847259,0.395517740816518,-4.04146873772581,5.31174632550557e-05,0.000327860423612652,"TGFBR3","transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]"
"ENSMLUG00000010410",152.755477295854,1.34773143506394,0.323697064292298,4.16355779441653,3.13326668799715e-05,0.000207800611477547,"RHBDL1","rhomboid like 1 [Source:HGNC Symbol;Acc:HGNC:10007]"
"ENSMLUG00000010468",22.8948761828321,-1.01272779447611,0.417893913909712,-2.42340881445551,0.0153756127697509,0.0392680802611019,"SEMA3C","semaphorin 3C [Source:NCBI gene;Acc:102442038]"
"ENSMLUG00000010478",1102.75947393332,1.02834534316873,0.160825387618505,6.39417294990811,1.61418643999911e-10,4.01502575029203e-09,"ROR2","receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257]"
"ENSMLUG00000010485",221.369954089037,1.49010341381957,0.248686157062822,5.99190333478492,2.07399199125335e-09,4.05004547180863e-08,"NR1D1","nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]"
"ENSMLUG00000010501",527.86089697092,1.53886898719955,0.260779259467744,5.90104055951541,3.61216084330093e-09,6.63653815460393e-08,"",""
"ENSMLUG00000010524",30.7491924896512,-1.16382394153391,0.308934515789457,-3.76721888313402,0.000165076259996178,0.000870135597777803,"ZC2HC1C","zinc finger C2HC-type containing 1C [Source:HGNC Symbol;Acc:HGNC:20354]"
"ENSMLUG00000010529",397.080923277807,1.31941051410709,0.264607349808554,4.98629578906893,6.15478946868351e-07,6.46301280921428e-06,"GTPBP3","GTP binding protein 3, mitochondrial [Source:HGNC Symbol;Acc:HGNC:14880]"
"ENSMLUG00000010534",44.8853968920859,-3.88911246036731,0.454446597498219,-8.55790863387981,1.14933391080476e-17,1.22813224372953e-15,"RRAGD","Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]"
"ENSMLUG00000010542",12721.1997438176,1.18697118978603,0.344049811830931,3.44999807867738,0.00056059054339225,0.00247203958008923,"",""
"ENSMLUG00000010556",330.13909950715,1.57449076299113,0.234128025070728,6.72491369845831,1.75696545836013e-11,5.29746899036484e-10,"",""
"ENSMLUG00000010561",362.389517958278,-1.17871607214062,0.429782305852207,-2.74258864567113,0.00609569942954232,0.0184877968393272,"",""
"ENSMLUG00000010566",29.4990559798032,-1.2222354486897,0.47552822730635,-2.57026897354361,0.0101619581052376,0.0281254194802441,"ZKSCAN2","zinc finger with KRAB and SCAN domains 2 [Source:HGNC Symbol;Acc:HGNC:25677]"
"ENSMLUG00000010573",31.0946712224961,-1.57933840071292,0.259127855081412,-6.0948229599505,1.09558633315073e-09,2.28652291435849e-08,"SUSD4","sushi domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25470]"
"ENSMLUG00000010592",31.338537378662,-2.30815017579516,0.381865280327628,-6.04440962481543,1.49958081380937e-09,3.03914724269555e-08,"PID1","phosphotyrosine interaction domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26084]"
"ENSMLUG00000010605",109.392945433915,-1.99226776558651,0.4844977633392,-4.11202675499599,3.92200834320989e-05,0.000252463929832552,"SAMD9","sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348]"
"ENSMLUG00000010646",371.066217205001,-2.037285914439,0.191323503875264,-10.648382834172,1.77420378688515e-26,9.87418332559371e-24,"GPC3","glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]"
"ENSMLUG00000010647",268.592794298719,-1.13089029556408,0.301128075126793,-3.7555126505156,0.000172987022568554,0.00090682404256208,"SNX33","sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]"
"ENSMLUG00000010649",41.3775761598584,-7.37943620262809,1.00512106948983,-7.34183813933349,2.10680093643755e-13,1.00144270846962e-11,"HOXB6","homeobox B6 [Source:HGNC Symbol;Acc:HGNC:5117]"
"ENSMLUG00000010654",63.0460256152528,-1.33602509143826,0.279198660630742,-4.78521311105156,1.70806001569792e-06,1.60102158804752e-05,"ATXN7L1","ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]"
"ENSMLUG00000010673",8.88702333267523,-1.19594167669961,0.387545032177592,-3.08594247739337,0.00202908072028756,0.00736479108176113,"CDHR3","cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]"
"ENSMLUG00000010679",245.874349255834,-1.98369479219821,0.18780480584985,-10.5625347723219,4.44494125558681e-26,2.35432227635651e-23,"CDKN1A","cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]"
"ENSMLUG00000010685",26.4254599965094,1.12837415392986,0.480588765693261,2.34789956503071,0.0188796113414538,0.0464154184958215,"",""
"ENSMLUG00000010704",73.2625648574964,-7.52955206924402,0.778544734749882,-9.67131589639868,3.99211516199882e-22,1.04554278860428e-19,"IRS4","insulin receptor substrate 4 [Source:NCBI gene;Acc:102418401]"
"ENSMLUG00000010714",53.8276976741788,-1.58737403308471,0.400698083423657,-3.96152140165438,7.44737052332883e-05,0.00043821378008856,"LRRN3","leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200]"
"ENSMLUG00000010715",147.231120163452,-1.62254779191115,0.296164069621727,-5.47854368014167,4.28840730502383e-08,6.07425836407246e-07,"RGS9","regulator of G protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004]"
"ENSMLUG00000010718",184.887710621635,1.47156460561628,0.264856318577252,5.55608646046731,2.7589025294445e-08,4.09451789842112e-07,"TEPSIN","TEPSIN adaptor related protein complex 4 accessory protein [Source:HGNC Symbol;Acc:HGNC:26458]"
"ENSMLUG00000010723",20.0908533167483,-5.08659466396548,0.786770798557375,-6.46515436680196,1.01195451649984e-10,2.6503287209585e-09,"MAPK8IP2","mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]"
"ENSMLUG00000010726",233.710381240358,-3.26686680024167,0.437578383423374,-7.46578652876654,8.28034953349756e-14,4.40639955055485e-12,"CXCL12","C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]"
"ENSMLUG00000010727",7.43348827135404,-1.98804695201932,0.469365064994196,-4.23560912451782,2.27932975488784e-05,0.00015774615303646,"TSPAN12","tetraspanin 12 [Source:HGNC Symbol;Acc:HGNC:21641]"
"ENSMLUG00000010729",6.3240833919732,-2.31680643156679,0.726524045279764,-3.18889160877622,0.00142819418137963,0.0054911887394035,"BEX5","brain expressed X-linked 5 [Source:HGNC Symbol;Acc:HGNC:27990]"
"ENSMLUG00000010730",5.42610598986964,-5.86788070481409,1.15561163810237,-5.07772724965778,3.81976504702174e-07,4.20615018409476e-06,"","H2A clustered histone 19 [Source:HGNC Symbol;Acc:HGNC:29668]"
"ENSMLUG00000010745",151.515880864739,-1.17047982306766,0.274204815988898,-4.26863335294248,1.96674236166107e-05,0.000138480641669515,"ARSA","arylsulfatase A [Source:HGNC Symbol;Acc:HGNC:713]"
"ENSMLUG00000010753",416.44021664022,1.22463111845644,0.353792749109664,3.4614364526641,0.000537300952747399,0.002392242941949,"BOLA1","bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]"
"ENSMLUG00000010754",40.3968253962355,1.3074613418527,0.236047347318413,5.5389791781435,3.04239809756852e-08,4.48040919396061e-07,"","Wnt family member 5B [Source:HGNC Symbol;Acc:HGNC:16265]"
"ENSMLUG00000010756",39.1826095928995,-1.41305701888101,0.344030981437413,-4.10735397427593,4.00217642552383e-05,0.000256881645918894,"SV2A","synaptic vesicle glycoprotein 2A [Source:HGNC Symbol;Acc:HGNC:20566]"
"ENSMLUG00000010774",746.182877043555,1.09182792531792,0.403550101591744,2.70555730505671,0.00681898819646947,0.0201998725527263,"POP4","POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]"
"ENSMLUG00000010803",5.67230335958262,1.93133365515613,0.607409741116175,3.17962245980302,0.001474670447906,0.00564065669320746,"ALK","ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]"
"ENSMLUG00000010861",2243.1813576431,1.43185109320865,0.248158265749935,5.76991094325065,7.93134366890367e-09,1.34782388531229e-07,"NOP14","NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]"
"ENSMLUG00000010869",3466.83465393784,1.04764506443489,0.270338445464279,3.8753091985702,0.000106489393879639,0.000595885560976262,"ARF6","ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]"
"ENSMLUG00000010875",39.0687802803094,-2.54626347415727,0.376787668703553,-6.75782061265016,1.40082814627812e-11,4.38193478918895e-10,"",""
"ENSMLUG00000010904",3200.32370761705,1.04167809367674,0.236181033685542,4.41050696333076,1.03128889481725e-05,7.8444907563064e-05,"FARSB","phenylalanyl-tRNA synthetase subunit beta [Source:HGNC Symbol;Acc:HGNC:17800]"
"ENSMLUG00000010908",281.266174043719,-1.13551453904752,0.154807138484169,-7.33502699013875,2.216768079404e-13,1.04626753486216e-11,"",""
"ENSMLUG00000010918",548.434991882323,1.14048619245427,0.284686461828537,4.0061131995141,6.17260754471224e-05,0.000373607258371932,"TRABD2B","TraB domain containing 2B [Source:NCBI gene;Acc:102423163]"
"ENSMLUG00000010936",62.945703240544,-2.97820867040632,0.509391338945941,-5.84660248949067,5.0171449897348e-09,8.86428645871531e-08,"SLAIN1","SLAIN motif family member 1 [Source:HGNC Symbol;Acc:HGNC:26387]"
"ENSMLUG00000010950",34803.5834987511,1.10396525547324,0.374685506474193,2.94637832635054,0.00321518884541782,0.0108229025726426,"RPL13","ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303]"
"ENSMLUG00000010965",1133.81399655067,-3.05186704170635,0.518505743474451,-5.88588859451415,3.95920950739598e-09,7.21461956211297e-08,"",""
"ENSMLUG00000010972",19.2924330463881,-2.83523780657899,0.447170490611207,-6.34039558984247,2.29175942904025e-10,5.46267225111533e-09,"HOMER1","homer scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]"
"ENSMLUG00000010987",815.102972402422,-1.17765650831633,0.471096940024644,-2.49981778326711,0.0124257200060136,0.0330160767468223,"ITGA8","integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]"
"ENSMLUG00000010989",518.181387660231,1.10426889017227,0.34445668015612,3.20582805847103,0.00134674434808718,0.0052200999005805,"",""
"ENSMLUG00000010991",25.7023602536231,-1.5620320388358,0.429529925419988,-3.63660817650474,0.000276251657689879,0.00134864524552767,"CAMSAP3","calmodulin regulated spectrin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29307]"
"ENSMLUG00000011023",8.79563352618759,-1.72010443184695,0.538208488001434,-3.19598161343448,0.00139355991957127,0.00536884333594274,"COL8A2","collagen type VIII alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2216]"
"ENSMLUG00000011037",3.64089533629569,-2.02112230752153,0.785268115502999,-2.57379902178623,0.0100588684615606,0.0278863233792164,"FRK","fyn related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955]"
"ENSMLUG00000011042",405.680435751962,1.03448651636344,0.332771717963805,3.1086972255135,0.00187914180043295,0.00691261278666562,"MRM2","mitochondrial rRNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16352]"
"ENSMLUG00000011046",5.60313293055566,2.04327527342508,0.63250280658421,3.23046040611211,0.00123591021076985,0.00486726856434571,"KCNK12","potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]"
"ENSMLUG00000011050",709.045129368489,2.2002154348712,0.295708750539284,7.44048132109268,1.00319102156695e-13,5.15370095194992e-12,"FOSL1","FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]"
"ENSMLUG00000011061",1367.08885808974,1.05782750267764,0.241417405462483,4.38173668816945,1.17737047438723e-05,8.8249929441023e-05,"C11orf68","chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801]"
"ENSMLUG00000011062",56.8941373717906,-1.09590360081728,0.256681124388842,-4.26951379236252,1.9589953596664e-05,0.000138007916767216,"RAPGEF3","Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]"
"ENSMLUG00000011070",3096.76180919504,1.03715652316701,0.356320372741361,2.9107415755872,0.00360572108213707,0.0118946941205495,"DRAP1","DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019]"
"ENSMLUG00000011071",213.907708854686,3.27189124168605,0.466148465520553,7.01898962175559,2.23478380241237e-12,8.43220543752035e-11,"PMEPA1","prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]"
"ENSMLUG00000011084",1406.37944432526,1.13300000096011,0.367376508026946,3.08402953429186,0.00204217321107858,0.00740130245294082,"FKBP11","FKBP prolyl isomerase 11 [Source:HGNC Symbol;Acc:HGNC:18624]"
"ENSMLUG00000011085",32.2457039795739,-1.88598912402078,0.291120535345111,-6.47837886731355,9.27133180782422e-11,2.44737507820372e-09,"PLEKHB1","pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]"
"ENSMLUG00000011093",1474.94353816912,-1.03215408025386,0.194485067028062,-5.30711224273549,1.11375600719792e-07,1.42768128485054e-06,"ACAT1","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]"
"ENSMLUG00000011094",136.692917993542,1.37024438339456,0.586749703462116,2.33531329510596,0.0195270601380195,0.047717333015647,"TLL1","tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]"
"ENSMLUG00000011110",10.073306191956,1.31622963806313,0.5278002457717,2.49380262439753,0.0126382799379945,0.0334806634533504,"SERPINC1","serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]"
"ENSMLUG00000011117",96.200004396865,-1.19687712008756,0.254500527884739,-4.70284729872786,2.56558299913709e-06,2.30453881099356e-05,"PHYHD1","phytanoyl-CoA dioxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23396]"
"ENSMLUG00000011123",208.003505876291,-1.5135294440103,0.413377885275412,-3.6613701359518,0.000250870015209149,0.00124614012389312,"ADAMTS5","ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]"
"ENSMLUG00000011124",1761.45565056608,1.21292314654544,0.188551369670109,6.43285248294709,1.2523117961559e-10,3.21058131693943e-09,"FAM171A1","family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]"
"ENSMLUG00000011133",77.0573097283389,-1.84547668189956,0.222747016605273,-8.28507923484292,1.18030478152148e-16,1.04406165342929e-14,"GSDME","gasdermin E [Source:HGNC Symbol;Acc:HGNC:2810]"
"ENSMLUG00000011135",120.015988850689,-4.86687890230221,0.64993256620709,-7.48828287018236,6.97805085887368e-14,3.77351519522169e-12,"",""
"ENSMLUG00000011137",31.3063913670411,-1.59787479207021,0.301914929873444,-5.29246696326017,1.20677275012982e-07,1.53659329108522e-06,"EML1","EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330]"
"ENSMLUG00000011155",24.9710479213624,-4.97055208275243,0.749288090266125,-6.63369957073124,3.2737582739314e-11,9.40378263761327e-10,"DLG3","discs large MAGUK scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:2902]"
"ENSMLUG00000011175",493.607489853048,3.12064210391512,0.418291725043413,7.46044427149793,8.62312222761278e-14,4.55253136736063e-12,"",""
"ENSMLUG00000011181",272.397509496601,1.02488982380085,0.302386661956072,3.38933541966126,0.000700622522447827,0.00299750641650724,"CCND1","cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]"
"ENSMLUG00000011191",245.456149011178,-1.11420849030134,0.42255579390914,-2.63683164770645,0.00836843522049629,0.0239762310682473,"PLEKHA2","pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336]"
"ENSMLUG00000011195",71.7333022341168,-5.18815629480912,0.627984623460162,-8.26159765859019,1.43735482477268e-16,1.2466719736681e-14,"",""
"ENSMLUG00000011204",863.182823680341,1.7736072984288,0.449968673519689,3.94162394585275,8.09317950296746e-05,0.00046857650030835,"WDR74","WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]"
"ENSMLUG00000011215",12.5438994503518,-3.02937561195419,0.737949582280257,-4.10512545124486,4.04095524288673e-05,0.000258625008046182,"",""
"ENSMLUG00000011244",14.2497355024076,-2.8195718918881,0.495406068447337,-5.69143591786225,1.25975435246469e-08,2.04453692416413e-07,"TBX6","T-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:11605]"
"ENSMLUG00000011260",117.683003916813,-2.2983083517448,0.324675893001988,-7.07877733235567,1.45431841405483e-12,5.69657802244293e-11,"YPEL3","yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327]"
"ENSMLUG00000011274",378.828733043774,-1.28321111577081,0.206276265462142,-6.22083744291135,4.94508299971153e-10,1.09356744415806e-08,"NFATC4","nuclear factor of activated T cells 4 [Source:HGNC Symbol;Acc:HGNC:7778]"
"ENSMLUG00000011279",12.3653763732076,-1.41031196974378,0.402088381653806,-3.5074675969077,0.000452393445419595,0.0020700990923157,"EFHD1","EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]"
"ENSMLUG00000011291",194.680625583951,-1.36217451274198,0.424341052892524,-3.21009363448741,0.00132691740445298,0.0051597192929486,"NYNRIN","NYN domain and retroviral integrase containing [Source:HGNC Symbol;Acc:HGNC:20165]"
"ENSMLUG00000011303",1371.48926783485,1.20535957074456,0.254891335451473,4.7289154360998,2.25722367455655e-06,2.05384245725252e-05,"CDC42EP1","CDC42 effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17014]"
"ENSMLUG00000011314",196.032069994898,-1.23301553835653,0.291838878580318,-4.22498724074966,2.38954316284971e-05,0.000164436517394042,"MPND","MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]"
"ENSMLUG00000011319",609.60745361441,1.27057281547716,0.287525410400895,4.41899313770427,9.91617956635253e-06,7.57725460341938e-05,"GALE","UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116]"
"ENSMLUG00000011347",31.7095491677674,1.21137476492816,0.496725089197219,2.43872272867457,0.0147392725528996,0.0379549765739502,"ETV2","ETS variant transcription factor 2 [Source:NCBI gene;Acc:102425468]"
"ENSMLUG00000011349",63.2323163791656,1.52873863797551,0.316991440432643,4.82264958286894,1.41663718518771e-06,1.35934072432128e-05,"WSCD2","WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]"
"ENSMLUG00000011354",3657.10192582826,1.62595608652077,0.317477860491114,5.12147865682836,3.03149056024391e-07,3.4314931706083e-06,"IMP4","IMP U3 small nucleolar ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:30856]"
"ENSMLUG00000011362",41.0055116581055,-1.38223959559421,0.234007166087783,-5.90682592632953,3.48761926803491e-09,6.44317158549686e-08,"CWH43","cell wall biogenesis 43 C-terminal homolog [Source:HGNC Symbol;Acc:HGNC:26133]"
"ENSMLUG00000011374",632.751824942427,1.31138859137679,0.245326340944167,5.34548628708096,9.0174625191002e-08,1.18432887775439e-06,"OSR1","odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]"
"ENSMLUG00000011394",228.519077666982,2.00849847162715,0.258981157633588,7.7553845614854,8.80761648909041e-15,5.68325282341935e-13,"ATOH8","atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]"
"ENSMLUG00000011407",5.95109198813408,-2.39827788621327,0.691431695323954,-3.46856804863366,0.000523239995043029,0.00233899485066591,"PAX9","paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623]"
"ENSMLUG00000011418",7.80443767880587,-2.3143097241429,0.562382433430415,-4.11518850264596,3.86863124344024e-05,0.000249268246592529,"SLC25A21","solute carrier family 25 member 21 [Source:HGNC Symbol;Acc:HGNC:14411]"
"ENSMLUG00000011425",15.6663218578772,-2.29519387203196,0.456156444489619,-5.03159365554945,4.86419385819144e-07,5.2150983144734e-06,"NUAK2","NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]"
"ENSMLUG00000011436",18.5608885623591,-2.01028869831709,0.534303525089129,-3.76244700609405,0.000168258968649585,0.000883716260479833,"GUCY1A1","guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]"
"ENSMLUG00000011442",34.5521401434875,1.60993871427224,0.314965976231182,5.11146865301592,3.19663872820598e-07,3.59406595055954e-06,"",""
"ENSMLUG00000011446",12.7092288273013,1.09271160450935,0.381229783283158,2.86628079028583,0.00415325684585706,0.013384250131249,"SH2D5","SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]"
"ENSMLUG00000011448",4348.15775638306,1.01468289730322,0.392030461581135,2.58827564881262,0.00964577580352876,0.02688058155805,"",""
"ENSMLUG00000011451",7.78875166662992,-4.19852699692781,0.961558265527034,-4.36637814623389,1.26323707799335e-05,9.40527182316456e-05,"CAMKV","CaM kinase like vesicle associated [Source:HGNC Symbol;Acc:HGNC:28788]"
"ENSMLUG00000011461",16.620933961443,-1.94724803214277,0.420592136051334,-4.62977755700383,3.66058756428498e-06,3.16264347323121e-05,"SLC6A15","solute carrier family 6 member 15 [Source:HGNC Symbol;Acc:HGNC:13621]"
"ENSMLUG00000011463",24.044271167392,-1.94701946982922,0.595626966563097,-3.26885715242874,0.00107982802039919,0.00432894080133248,"GUCY1B1","guanylate cyclase 1 soluble subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4687]"
